datetime,n,ic,month,session_type
2019-02-13 09:49:00,38,-0.19864288535416294,2019-02,day
2019-02-13 10:34:00,38,0.047827515647255764,2019-02,day
2019-02-13 13:34:00,39,0.03444783936249675,2019-02,day
2019-02-13 14:04:00,41,-0.31137257857828593,2019-02,day
2019-02-13 21:02:00,29,-0.09704433497536946,2019-02,night
2019-02-13 21:32:00,30,-0.010901001112347052,2019-02,night
2019-02-13 22:02:00,30,0.1760516533200729,2019-02,night
2019-02-13 22:32:00,25,0.17153846153846153,2019-02,night
2019-02-14 09:00:00,40,-0.00675422138836773,2019-02,day
2019-02-14 09:30:00,41,0.1537255047892797,2019-02,day
2019-02-14 10:00:00,39,0.2551166456316672,2019-02,day
2019-02-14 10:45:00,40,-0.047844645673911196,2019-02,day
2019-02-14 13:45:00,38,-0.03786179356764113,2019-02,day
2019-02-14 14:15:00,38,-0.0990261516577306,2019-02,day
2019-02-14 21:13:00,27,0.03907203907203907,2019-02,night
2019-02-14 21:43:00,28,0.17435336142473942,2019-02,night
2019-02-14 22:13:00,28,0.20865282427921983,2019-02,night
2019-02-14 22:43:00,21,0.17272727272727273,2019-02,night
2019-02-15 09:13:00,37,-0.02632203061914696,2019-02,day
2019-02-15 09:43:00,38,0.1437014371735625,2019-02,day
2019-02-15 10:13:00,40,0.27598499061913695,2019-02,day
2019-02-15 10:58:00,39,-0.15359683668689728,2019-02,day
2019-02-15 13:58:00,39,0.039374462320783836,2019-02,day
2019-02-15 14:28:00,38,-0.14630735318585106,2019-02,day
2019-02-15 21:26:00,28,0.4978094941464851,2019-02,night
2019-02-15 21:56:00,28,-0.0662287903667214,2019-02,night
2019-02-15 22:26:00,28,-0.04926108374384237,2019-02,night
2019-02-15 22:56:00,23,0.16699604743083005,2019-02,night
2019-02-18 09:24:00,41,-0.08859270882570529,2019-02,day
2019-02-18 09:54:00,42,0.06263673932420388,2019-02,day
2019-02-18 10:39:00,41,0.09022617218817824,2019-02,day
